"time","u","v","wspeed","bearing"
1987-07-09 18:00:00,-7.61859334309896,8.29509073893229,11.2758003234863,137.434202052374
1987-07-10 18:00:00,-8.18218892415365,9.09264017740885,12.2325878779093,138.016921015476
1987-07-12 18:00:00,-7.35234680175781,7.13065490722656,10.2485240936279,134.123039667237
1987-07-13 18:00:00,-6.79697195688883,4.88042759895325,8.38817523320516,125.679469096817
1987-07-14 18:00:00,-5.25751320521037,4.32261265118917,6.82233702341715,129.426296662568
1987-07-15 18:00:00,-5.43694086074829,2.45135889053345,5.96661205291748,114.269231881766
1987-07-16 18:00:00,-7.12785596847534,2.65056111017863,7.62107699712118,110.398130323953
1987-07-17 18:00:00,-8.54268525441488,2.85304764111837,9.00677668253581,108.468056910504
1987-07-18 18:00:00,-9.03668518066406,4.53078104654948,10.1184430440267,116.628107802768
1987-07-19 18:00:00,-7.91321614583333,5.7175048828125,9.78166796366374,125.849092260531
1987-07-20 18:00:00,-6.72605387369792,3.66626993815104,7.6671947479248,118.594131311178
1987-07-21 18:00:00,-7.52022806803385,3.58101399739583,8.33242454528809,115.463053241741
1987-07-22 18:00:00,-6.09727439880371,5.73248392740885,8.37053915659587,133.233748086232
1987-07-23 18:00:00,-6.80458304087321,6.1865683555603,9.20084301630656,132.276380166793
1987-07-24 18:00:00,-7.86414105097453,7.36731939315796,10.7778116861979,133.131781558748
1987-07-25 18:00:00,-9.34625714619954,5.32748540242513,10.7620761871338,119.683690001242
1987-07-26 18:00:00,-6.7966854095459,6.61567405064901,9.48918927510579,134.226790980004
1987-07-27 18:00:00,-4.98453470865885,6.40460306803385,8.13005981445312,142.107313097871
1987-07-28 18:00:00,-5.67040201822917,4.76717224121094,7.41576827367147,130.054152458401
1987-07-29 18:00:00,-7.01124318440755,4.94593063990275,8.58941275278727,125.200232662955
1987-07-30 18:00:00,-6.17879784901937,5.58727267583211,8.34152638117472,132.121946054339
1987-07-31 18:00:00,-5.98547194798787,5.56974229812622,8.18419488271078,132.939520242688
1987-08-01 18:00:00,-6.82825012207031,6.94768880208333,9.77914015452067,135.496747325063
1987-08-02 18:00:00,-8.23729053139687,4.94522503018379,9.62488484382629,120.978334140222
1987-08-03 18:00:00,-8.28649070858955,4.86662919819355,9.62488484382629,120.425578424971
1987-08-04 18:00:00,-7.59176127115885,3.48998209635417,8.36996272404989,114.688549839188
1987-08-05 18:00:00,-8.67276204427083,4.8435068766276,9.94052569071452,119.182196574862
1987-08-06 18:00:00,-8.13305476506551,5.93270479838053,10.0673327128092,126.109101911814
1987-08-07 18:00:00,-8.32542740503947,4.78565867741903,9.60791861216227,119.891339351448
1987-08-08 18:00:00,-6.67373030980428,6.41118338902791,9.28980541229248,133.850522626431
1987-08-09 18:00:00,-7.04606428146362,7.36304756800334,10.1934100468953,136.260235588985
1987-08-10 18:00:00,-8.88983910878499,5.95174487431844,10.700475692749,123.802297759902
1987-08-11 18:00:00,-7.96505104700724,6.97619946797689,10.5976413726807,131.213535356432
1987-08-12 18:00:00,-8.64105631510417,6.92741190592448,11.0809099833171,128.71865474536
1987-08-13 18:00:00,-7.77148030598958,6.70025024414062,10.2660636266073,130.766558289166
1987-08-14 18:00:00,-7.19824523925781,5.77620137532552,9.23891859054566,128.745152562425
1987-08-15 18:00:00,-7.7171170870463,5.59462836583455,9.54535242716471,125.940741809963
1987-08-16 18:00:00,-7.08887999852498,5.78768088022868,9.15239111582438,129.22974842873
1987-08-17 18:00:00,-6.91348638534546,4.57164211273193,8.29310607910156,123.475243113708
1987-08-18 18:00:00,-7.29793554941813,5.05937210718791,8.88314240773519,124.732049972505
1987-08-19 18:00:00,-8.0074590365092,5.78551174799601,9.88153336842855,125.848687589973
1987-08-20 18:00:00,-8.06441650390625,4.64610188802083,9.31067911783854,119.947266282829
1987-08-21 18:00:00,-7.05960795084635,5.04112345377604,8.68418124516805,125.529864937342
1987-08-22 18:00:00,-6.47879028320312,3.65188395182292,7.44634898503621,119.40854580277
1987-08-23 18:00:00,-2.68905845483144,-0.330737556020419,2.7127898534139,82.9881890343968
1987-08-24 18:00:00,-2.58585178852081,1.03739536205928,2.79730512301127,111.859733173769
1987-08-28 18:00:00,-5.80265916188558,0.303752943873405,5.81921240488688,92.9965384032399
1987-08-29 18:00:00,-0.521245320638021,-1.9401377360026,2.08308225472768,15.0382094234313
1987-08-30 18:00:00,-0.851708984375,-3.47802124023438,3.61415947278341,13.7599875259182
1987-08-31 18:00:00,-1.11310168107351,-0.942370919386546,1.49907026290894,49.7481772941634
1987-09-01 18:00:00,-3.93528210322062,0.0229580508855482,3.93942481676737,90.3342541816422
1987-09-02 18:00:00,-7.58371861775716,1.05319270690282,7.65894765853882,97.9064100333997
1987-09-03 18:00:00,-7.62290083567301,3.57640061378479,8.42632808685303,115.134340538712
1987-09-04 18:00:00,-9.07263112068176,3.71945978701115,9.80593085289001,112.291904640973
1987-09-05 18:00:00,-8.91303372383118,4.74646958708763,10.1016013026237,118.036699124792
1987-09-06 18:00:00,-7.69390869140625,5.57968546549479,9.50963954925537,125.949929163103
1987-09-07 18:00:00,-5.81726684570313,5.48041280110677,7.99923000335693,133.292162696266
1987-09-08 18:00:00,-6.1822104771932,5.1995880762736,8.08001731236776,130.065730293401
1987-09-09 18:00:00,-7.54659198125203,4.75033464431763,8.92203286488851,122.189082650458
1987-09-10 18:00:00,-8.0187642733256,5.97837677001953,10.0047873179118,126.706311015484
1987-09-11 18:00:00,-8.51177949905395,6.70907557805379,10.8402173995972,128.245556408913
